NetVolume (m³),NetWeight (kg),OuterSurfaceArea (mm²),Area (mm²),Volume (m³),Area per tons (mm²),Net surface area (mm²),Volume (m³).1,Weight (kg),CenterOfGravityX (mm),CenterOfGravityZ (mm),CenterOfGravityY (mm),Height (mm),Length (mm),Width (mm),AnomalyFlag,Scores
0.0008023246534726,6.29824852976829,238362.44242795903,241852.37199079283,0.0008023246534726,36510000.0,242000.00000000003,0.001,6.53,-92.77385978758969,19384.84089266736,2233.519947961025,100.0,742.6,65,1,0.05942364167982883
0.0008023246534726,6.29824852976829,238362.44242795903,241852.37199079283,0.0008023246534726,36510000.0,242000.00000000003,0.001,6.53,-92.77385978758969,23384.84089266736,2233.519947961025,100.0,742.6,65,1,0.05622677340863069
0.0014267254373583,11.1997946832587,725058.941326802,747194.5886914623,0.0014267254373583,63512000.0,747000.0,0.001,11.42,4335.072683303305,1231.1606470163788,2233.6277641273978,45.0,4167.0,45,1,0.01362748779126477
0.0014267254373583,11.1997946832587,725058.941326802,747194.5886914623,0.0014267254373583,63512000.0,747000.0,0.001,11.42,2233.37352568765,1231.1606470163788,4335.072683303305,45.0,4167.0,45,1,0.01499884184650413
0.0014267254373583,11.1997946832587,725058.941326802,747194.5886914623,0.0014267254373583,63512000.0,747000.0,0.001,11.42,131.9273166911606,1231.1606470163788,2233.37352568765,45.0,4167.0,45,1,0.015059160029483376
0.0014267254373583,11.1997946832587,725058.941326802,747194.5886914623,0.0014267254373583,63512000.0,747000.0,0.001,11.42,2233.6277641273978,1231.1606470163788,131.9273166911606,45.0,4167.0,45,1,0.013082768754530738
0.0001354187117132,1.06303688695039,69761.1583148174,72340.95318122809,0.0001354187117132,64887000.0,72000.00000000001,0.0,1.08,2204.288588742529,28603.852197373475,2400.9689624048583,35.0,512.9,35,1,0.17209830376088625
0.0001354187117132,1.06303688695039,69761.1583148174,72340.95318122809,0.0001354187117132,64887000.0,72000.00000000001,0.0,1.08,2262.625170899504,28603.852197373475,2065.9403210896644,35.0,512.9,35,1,0.1722674054519132
0.0001354187117132,1.06303688695039,69761.1583148174,72340.95318122809,0.0001354187117132,64887000.0,72000.00000000001,0.0,1.08,2065.9403210896644,28603.852197373475,2204.3767220593354,35.0,512.9,35,1,0.17285740043182168
0.0001354187117132,1.06303688695039,69761.1583148174,72340.95318122809,0.0001354187117132,64887000.0,72000.00000000001,0.0,1.08,2401.0615701773454,28603.852197373475,2262.625170899504,35.0,512.9,35,1,0.17167071935108758
0.0012542995806403,9.84545364910217,526618.6509671517,526618.6509671517,0.0012542995806403,53489000.0,527000.0,0.001,9.85,1240.045098834791,3427.119583321436,4173.170346844347,55.0,2388.9,55,1,0.1039310600094478
0.0012542995806403,9.84545364910217,526618.6509671517,526618.6509671517,0.0012542995806403,53489000.0,527000.0,0.001,9.85,4173.170346844347,3427.119583321436,3226.954902521695,55.0,2388.9,55,1,0.11399253544925475
0.0012542995806403,9.84545364910217,526618.6509671517,526618.6509671517,0.0012542995806403,53489000.0,527000.0,0.001,9.85,3226.954902521695,3427.119583321436,293.82965310362965,55.0,2388.9,55,1,0.11484063361168079
0.0012542995806403,9.84545364910217,526618.6509671517,526618.6509671517,0.0012542995806403,53489000.0,527000.0,0.001,9.85,293.82965310362965,3427.119583321436,1240.045098834791,55.0,2388.9,55,1,0.10765272559193079
0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2239.85925715052,23913.43669633569,1619.026407253333,40.0,1422.0,40,1,0.19623649442211216
0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,1652.773095914023,20937.814319885223,2240.388917989574,40.0,1516.6,40,1,0.20574681054456528
0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2814.218133246284,20937.814319885223,2226.6110820083377,40.0,1516.6,40,1,0.20727822766090576
0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,1652.773095914023,21907.814319878824,2240.388917989574,40.0,1516.6,40,1,0.2051469312529618
0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2814.218133246284,21907.814319878824,2226.6110820083377,40.0,1516.6,40,1,0.20575315382116227
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4640.222857750683,-2481.468214987957,-246.1703834839633,80.0,300.0,80,1,0.06255959121583465
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4640.222857750683,-2481.468214987957,4713.170387681369,80.0,300.0,80,1,0.0570212349426813
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4704.242408582276,-2382.268470675885,-164.29518498386446,80.0,300.0,80,1,0.06764339069985226
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-83.94341762992438,-1489.4711149262048,-156.89064610479625,80.0,300.0,80,1,0.07464100282201036
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-83.94341762992438,-1489.4711149262048,4623.890645549372,80.0,300.0,80,1,0.060083359554906735
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-237.24241099462225,-2382.268470675885,4631.295187411534,80.0,300.0,80,1,0.0564820862108506
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4550.943132529831,-1489.4711149262048,4623.890645549372,80.0,300.0,80,1,0.06455049292952775
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-147.96267047844918,-1390.2713929856188,-75.01544742368057,80.0,300.0,80,1,0.07424744322902876
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-173.22315663348937,-2481.468214987957,-246.1703834839633,80.0,300.0,80,1,0.0682792795635987
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-237.24241099462225,-2382.268470675885,-164.29518498386446,80.0,300.0,80,1,0.0729559647284338
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4550.943132529831,-1489.4711149262048,-156.89064610479625,80.0,300.0,80,1,0.0738963100568587
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4614.962669578866,-1390.2713929856188,-75.01544742368057,80.0,300.0,80,1,0.07265113255227285
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4614.962669578866,-1390.2713929856188,4542.0154497450585,80.0,300.0,80,1,0.06245025552087857
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,4704.242408582276,-2382.268470675885,4631.295187411534,80.0,300.0,80,1,0.05740584673261395
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-173.22315663348937,-2481.468214987957,4713.170387681369,80.0,300.0,80,1,0.05427411616083866
0.0003647996459272,2.86367722021578,93299.9062833975,98431.9068224558,0.0003647996459272,32210000.000000004,98000.0,0.0,2.9,-147.96267047844918,-1390.2713929856188,4542.0154497450585,80.0,300.0,80,1,0.05855337494794555
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,602.456314860464,6424.564550862323,3084.906845903892,55.0,2192.7,55,1,0.13252481570884794
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,1382.0931527470125,6424.564550862323,602.456314860464,55.0,2192.7,55,1,0.137475789937882
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3084.906845903892,6424.564550862323,3864.543687574792,55.0,2192.7,55,1,0.12280279259508503
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3864.543687574792,6424.564550862323,1382.0931527470125,55.0,2192.7,55,1,0.13896054235473987
0.0001720560905163,1.3506403105529798,87725.96788318844,91163.83711385413,0.0001720560905163,64107999.99999999,91000.0,0.0,1.37,4818.360127855,19388.52631376837,2205.296705999245,40.0,566.0000000000001,40,1,0.14038293293167403
0.0001720560905163,1.3506403105529798,87725.96788318844,91163.83711385413,0.0001720560905163,64107999.99999999,91000.0,0.0,1.37,-351.43211932759255,19388.52631376837,2205.3828778602465,40.0,566.0000000000001,40,1,0.1399407232914312
0.0001720560905163,1.3506403105529798,87725.96788318844,91163.83711385413,0.0001720560905163,64107999.99999999,91000.0,0.0,1.37,-351.3604086952884,23388.52631376557,2205.296705999245,40.0,566.0000000000001,40,1,0.14310493864968443
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,3257.484705863031,1228.672640838867,3255.2445385377177,45.0,2844.2,45,1,0.13063547162522376
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,1211.9795547701008,1228.672640838867,3257.7088032769434,45.0,2844.2,45,1,0.13217611552912928
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,3255.0204411127675,1228.672640838867,1209.739385922414,45.0,2844.2,45,1,0.12895065304707565
0.0009784023027484,7.680458076567529,494889.5226342981,512642.6932986028,0.0009784023027484,63512000.0,513000.00000000006,0.001,7.79,1209.5152907398851,1228.672640838867,1212.203649955742,45.0,2844.2,45,1,0.13044678363412998
0.0002537552263856,1.99,89769.41272157329,89769.41272157329,0.0002537552263856,45065000.00000001,90000.0,0.0,1.99,1627.5073030568794,24314.54663015009,2828.419420916504,310.0,194.1,6,1,0.11684090521206453
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,472.8515676300132,19670.53289010728,2599.409825609972,35.0,511.1,35,1,0.1591680221188912
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,3994.148432158821,19670.53289010728,1868.5364399004293,35.0,511.1,35,1,0.15773164415206475
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,3994.365737443162,19670.53289010728,2599.3102483389125,35.0,511.1,35,1,0.16051432176047659
0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,472.8515676300132,23670.532890106777,2599.409825609972,35.0,511.1,35,1,0.16064889059187032
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,-91.67432399733669,-1331.7801392030308,-91.67432399733669,100.0,2669.0,100,-1,-0.09278423108774003
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,-91.67432399733669,-1331.7801392030308,4558.674324572444,100.0,2669.0,100,-1,-0.10140848839647854
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,4558.674324572444,-1331.7801392030308,4558.674324572444,100.0,2669.0,100,-1,-0.1017815014993958
0.004099557719093,32.18152809567259,1040903.2889726298,1070665.1560148443,0.004099557719093,32053000.0,1071000.0,0.004,32.47,4558.674324572444,-1331.7801392030308,-91.67432399733669,100.0,2669.0,100,-1,-0.0987579891976168
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,564.2559300794193,6427.996106018194,1382.160329135173,55.0,2192.7,55,1,0.1341211040488538
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3084.8396694793983,6427.996106018194,564.2559300794193,55.0,2192.7,55,1,0.13558330186132467
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,3902.74407357329,6427.996106018194,3084.8396694793983,55.0,2192.7,55,1,0.13746705375722706
0.0011511427180447,9.036470336658631,483433.6151809518,483433.6151809518,0.0011511427180447,53498000.00000001,483000.00000000006,0.001,9.04,1382.160329135173,6427.996106018194,3902.74407357329,55.0,2192.7,55,1,0.12405009054405414
0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2227.167132161177,19913.43784842292,2847.973588352389,40.0,1422.0,40,1,0.19933364164547368
0.0004324715339643,3.3935060230401595,220410.90549524405,228131.03205175413,0.0004324715339643,64107999.99999999,228000.00000000003,0.0,3.44,2239.85925715052,19913.43784842292,1619.026407253333,40.0,1422.0,40,1,0.19792537687948708
0.0005408774244796,4.2458877821652,225000.00000000003,228637.5662317639,0.0005408774244796,51486000.0,229000.00000000003,0.001,4.37,2809.0445295561726,23414.56373209021,2230.671381529376,50.0,1160.0,50,1,0.1475095353804614
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2297.830246604943,13624.97833570883,3220.770997345704,40.0,2321.5,40,1,0.1526343999776194
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2297.7291428108,13627.845551316594,1215.3285519615265,40.0,2321.5,40,1,0.15412620805828747
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,1215.3285519615265,13627.845551316594,2169.270554344928,40.0,2321.5,40,1,0.15948994522489762
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2169.169439818328,13624.97833570883,1246.2292444992954,40.0,2321.5,40,1,0.15422351768089831
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,2169.270554344928,13627.845551316594,3251.671747510652,40.0,2321.5,40,1,0.15422222208533226
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,3251.671747510652,13627.845551316594,2297.7291428108,40.0,2321.5,40,1,0.15875467663037368
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,3220.770997345704,13624.97833570883,2169.169439818328,40.0,2321.5,40,1,0.15846011093342266
0.0007057346979948,5.54001737925682,359831.83893411,372047.3147340124,0.0007057346979948,64107999.99999999,372047.3147340124,0.001,5.609999999999999,1246.2292444992954,13624.97833570883,2297.830246604943,40.0,2321.5,40,1,0.1596976256796282
0.0005594607421795,4.39176682610465,286384.40575443016,293393.3201660209,0.0005594607421795,63512000.0,293000.00000000006,0.001,4.5,2224.654713915679,18783.33385037796,1654.0025832368208,45.0,1645.9,45,1,0.1742838383169279
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,19450.78886115481,1989.4392947411343,60.0,111.0,60,1,0.14847169253140946
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,23450.78886115432,2098.243742556665,60.0,111.0,60,1,0.14147107752814964
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,5080.419630406192,19450.78886115481,2098.243742556665,60.0,111.0,60,1,0.1302594580266737
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,4580.106247978062,19450.78886115481,1989.4392947411343,60.0,111.0,60,1,0.1377330774106142
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,4580.106247978062,19450.80598070424,2477.5975292396506,60.0,111.0,60,1,0.13412053858099338
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,5080.419630406192,19450.80598070424,2368.7619771551813,60.0,111.0,60,1,0.12893122855870448
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,19450.80598070424,2477.5975292396506,60.0,111.0,60,1,0.14485738263108866
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,19450.78886115481,2098.243742556665,60.0,111.0,60,1,0.14366511892419992
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,19450.80598070424,2368.7619771551813,60.0,111.0,60,1,0.14291462403353217
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,23450.78886115432,1989.4392947411343,60.0,111.0,60,1,0.14660385957309308
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-113.10624799493856,23450.80598067849,2477.5975292396506,60.0,111.0,60,1,0.1435842691227296
7.5933328996e-05,0.5960766326194611,25866.1773490993,28011.27333193068,7.5933328996e-05,42953999.99999999,28011.27333193068,0.0,0.6,-613.4196304175937,23450.80598067849,2368.7619771551813,60.0,111.0,60,1,0.14132985154741862
0.0005484166081973,4.30507037435077,277064.64874024305,286401.65010279376,0.0005484166081973,63531000.0,286000.00000000006,0.001,4.37,1090.5168214028258,23386.02129009668,2124.987398077504,50.0,1428.2,50,1,0.14702189882674138
0.0005484166081973,4.30507037435077,277064.64874024305,286401.65010279376,0.0005484166081973,63531000.0,286000.00000000006,0.001,4.37,1090.5168214028258,19386.02129009668,2124.987398077504,50.0,1428.2,50,1,0.15107190036051088
0.0005484166081973,4.30507037435077,277064.64874024305,286401.65010279376,0.0005484166081973,63531000.0,286000.00000000006,0.001,4.37,3356.973734520537,19386.02129009668,2142.235889170778,50.0,1428.2,50,1,0.1530032940656323
0.0004730738442973,3.713629677276991,164175.12873353087,164175.12873353087,0.0004730738442973,44209000.00000001,164000.0,0.0,3.71,1642.6385990019512,20369.86860907244,1637.1966789210633,310.0,360.0,6,1,0.10041598928073509
0.0004730738442973,3.713629677276991,164175.12873353087,164175.12873353087,0.0004730738442973,44209000.00000001,164000.0,0.0,3.71,2824.361400991559,20369.86860907244,2829.8033210789367,310.0,360.0,6,1,0.08950617501959923
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,2233.441722046017,25407.359252636365,1762.315985838186,40.0,947.1,40,1,0.17146930615759798
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,1762.315985838186,25407.359252636365,2233.519947961025,40.0,947.1,40,1,0.17190983233938428
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,2233.519947961025,25407.359252636365,2704.661781483484,40.0,947.1,40,1,0.1713881553381228
0.0002827153616739,2.2193155891392897,146794.53829441103,149374.54470187478,0.0002827153616739,64107999.99999999,149000.00000000003,0.0,2.29,2704.661781483484,25407.359252636365,2233.441722046017,40.0,947.1,40,1,0.17561918801997406
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3092.2647991450854,5023.185340522729,4029.604988553859,55.0,2172.7,55,1,0.11922720484145044
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,437.3980784874806,5023.185340522729,3092.2647991450854,55.0,2172.7,55,1,0.12516031100101604
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,1374.7358784394896,5023.185340522729,437.3980784874806,55.0,2172.7,55,1,0.13388530599045217
0.0011406724729394,8.954278912570999,479046.0838986152,479046.0838986152,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,4029.604988553859,5023.185340522729,1374.7358784394896,55.0,2172.7,55,1,0.13115720934579805
0.0009271685889862,7.278273423470901,475379.1061583911,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,670.530794106094,7229.53432153617,2233.37352568765,40.0,3067.0,40,1,0.12290713961665667
0.0009271685889862,7.278273423470901,475379.1061583911,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,3796.46920879256,7229.53432153617,2233.6277641273978,40.0,3067.0,40,1,0.12329595937954563
0.0009271685889862,7.278273423470901,475379.1061583911,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,2233.6277641273978,7229.53432153617,670.530794106094,40.0,3067.0,40,1,0.12393138507414847
0.0009271685889862,7.278273423470901,475379.1061583911,488559.76150782703,0.0009271685889862,64107999.99999999,489000.00000000006,0.001,7.42,2233.37352568765,7229.53432153617,3796.46920879256,40.0,3067.0,40,1,0.11203194103293929
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,2233.519947961025,26406.15254760259,2602.6304537084948,35.0,740.3,35,1,0.1666877340529616
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,1864.3278157443008,26406.15254760259,2233.519947961025,35.0,740.3,35,1,0.1689461196541237
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,2233.441722046017,26406.15254760259,1864.3278157443008,35.0,740.3,35,1,0.16806638971251658
0.000191596131379,1.5040296313179098,100680.00384331902,102104.793242496,0.000191596131379,64887000.0,102000.0,0.0,1.55,2602.6304537084948,26406.15254760259,2233.441722046017,35.0,740.3,35,1,0.16808898553920743
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,1560.8492848687129,17467.692901952698,2171.642847726332,40.0,1765.0000000000002,40,1,0.17483588342680673
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,2295.3571522736684,17467.692901952698,1560.8492848687129,40.0,1765.0000000000002,40,1,0.17506968278256985
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,2171.642847726332,17467.692901952698,2906.150715131287,40.0,1765.0000000000002,40,1,0.17375377886991872
0.0005365613184001,4.212006349435809,273575.67432877206,283008.69389482285,0.0005365613184001,64107999.99999999,283008.69389482285,0.001,4.270000000000001,2906.150715131287,17467.692901952698,2295.3571522736684,40.0,1765.0000000000002,40,1,0.1773253326780912
0.0005651860829681,4.4367107513067205,285878.9988673841,296424.90387858613,0.0005651860829681,63512000.0,296000.00000000006,0.001,4.5,1620.774738236738,18785.425213887724,2224.5614050122444,45.0,1643.0,45,1,0.16861061661671317
0.0005651860829681,4.4367107513067205,285878.9988673841,296424.90387858613,0.0005651860829681,63512000.0,296000.00000000006,0.001,4.5,2846.2252617632616,18785.425213887724,2242.438594987755,45.0,1643.0,45,1,0.1734465262293362
0.0004271057725888,3.3543650252054795,220410.90549524405,225473.90543554464,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2227.167132161177,23913.176482684285,1654.226744186045,40.0,1422.2,40,1,0.1963751293859658
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2207.7586580699085,29013.20677235213,2108.6053177604667,35.0,484.9,35,1,0.16301922960719056
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2108.6053177604667,29013.20677235213,2259.2432349644387,35.0,484.9,35,1,0.16377014092728898
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2259.146336629087,29013.184233673845,2358.295260856029,35.0,484.9,35,1,0.16319287868908783
0.0001224377000784,0.961090357199454,65946.47259154869,65623.9382638323,0.0001224377000784,64887000.0,66000.0,0.0,1.02,2358.3965734877333,29013.20677235213,2207.7586580699085,35.0,484.9,35,1,0.16256647100383437
0.0003785377872832,2.97152163016891,195004.325271647,201267.73568055403,0.0003785377872832,64887000.0,201000.00000000003,0.0,3.02,2787.6392169155733,24927.93381522312,2289.730398470488,35.0,1433.9,35,1,0.18248164990822635
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,175.53205910107448,1245.0629193387672,2236.210316278144,120.0,110.5,6,1,0.13734025520410098
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2231.013775051108,1245.0629193387672,175.75615154077357,120.0,110.5,6,1,0.1314660057384867
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2235.9862215506228,1245.0629193387672,4291.692036953862,120.0,110.5,6,1,0.1264691340943574
7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,4291.467937496072,1245.0629193387672,2231.237872217127,120.0,110.5,6,1,0.1298393647266231
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,475.4631722620309,5019.845840136759,1374.599309831859,55.0,2173.0,55,1,0.1294003607405912
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,3092.364572693027,5019.845840136759,475.4631722620309,55.0,2173.0,55,1,0.13084738694720605
0.0011406724729394,8.954278912570999,479105.9204167469,479105.9204167469,0.0011406724729394,53498000.00000001,479046.0838986152,0.001,8.96,1374.599309831859,5019.845840136759,3991.528962132204,55.0,2173.0,55,1,0.12227853505653008
